GCS_Lat,GCS_Long,count
37.09608241,-113.523869,1.0
40.72790735,-111.8767648,1.0
40.6085649,-111.9387372,1.0
40.43915496,-111.8989361,1.0
37.08776284,-113.5568391,1.0
37.0773642,-113.6007935,1.0
41.09027944,-112.064589,1.0
40.52240989,-112.0004683,1.0
40.65504634,-111.9894284,1.0
40.64909664,-111.8790497,1.0
37.11898918,-113.5436799,1.0
41.17620605,-112.0269075,1.0
37.11045644,-113.4419753,1.0
41.27202884,-112.1610944,1.0
40.43191225,-111.8915634,1.0
40.76278484,-111.8286223,1.0
41.16172741,-112.0258545,1.0
41.19264097,-111.979445,1.0
37.09412953,-113.5686234,1.0
40.71291035,-111.8246576,1.0
37.10652489,-113.5904928,1.0
40.37685926,-111.8098099,1.0
41.37162688,-112.0337571,1.0
40.63107001,-111.8896142,1.0
40.05273821,-111.7261884,1.0
40.72661511,-111.9654553,1.0
41.08914439,-112.0645945,1.0
40.2295719,-111.6586895,1.0
40.28245555,-111.7239119,1.0
40.76500179,-111.8882224,1.0
40.67705243,-112.0056519,1.0
40.52227456,-112.2936644,1.0
40.7232626,-112.0448565,1.0
40.69952962,-111.9257292,1.0
40.54420525,-111.984366,1.0
40.54412599,-111.97885,1.0
40.69653884,-112.0340909,1.0
40.33313486,-111.7466264,1.0
40.7055249,-111.8527592,1.0
41.2229332,-112.0007262,1.0
37.92747743,-110.5831815,1.0
41.24896087,-111.884684,1.0
41.23666192,-111.9701013,1.0
40.712633,-111.888733,1.0
37.12115951,-113.1866338,1.0
40.69993318,-111.8475153,1.0
40.28280653,-111.6593257,1.0
41.09002927,-112.0020208,1.0
40.33152007,-111.7248891,1.0
37.17528623,-113.3377722,1.0
40.23372524,-111.6586827,1.0
40.36717496,-111.7899876,1.0
40.52512556,-111.8888412,1.0
41.48752455,-112.0277881,1.0
41.32087581,-111.8966006,1.0
40.98539,-111.8875184,1.0
37.73131235,-113.0600319,1.0
41.08914259,-111.9973005,1.0
40.78471201,-111.9382038,1.0
40.66707938,-111.8789981,1.0
40.60850301,-112.0350371,1.0
40.66793274,-111.4922839,1.0
41.73284691,-111.834934,1.0
41.23082955,-111.9479173,1.0
40.61740225,-111.9387545,1.0
40.66982239,-111.938874,1.0
40.66760408,-111.9543131,1.0
40.862824,-111.9016511,1.0
40.71850895,-111.8882316,1.0
40.6386016,-112.0445489,1.0
39.81922616,-110.9422441,1.0
40.62079784,-111.8882188,1.0
37.10980561,-113.5660996,1.0
40.63860777,-112.0053847,1.0
40.47254079,-109.598158,1.0
40.51326822,-111.8817882,1.0
40.364744,-111.7952488,1.0
40.76344735,-111.8853655,1.0
40.56256329,-111.9291163,1.0
37.06604945,-113.5842391,1.0
