GCS_Lat,GCS_Long,count
40.55878474,-111.8721675,1.0
41.50811792,-112.0157746,1.0
40.69432472,-111.8333716,1.0
40.69989661,-111.837714,1.0
40.24300027,-111.6499315,1.0
40.53840458,-112.0054119,1.0
40.23514361,-111.6710063,1.0
40.27296526,-111.6760457,1.0
40.69982797,-111.9009426,1.0
37.68890665,-113.0619411,1.0
40.63298944,-111.8854856,1.0
40.60231842,-111.9389302,1.0
40.64624102,-111.9929078,1.0
41.16159884,-112.0644182,1.0
40.76498911,-111.9037789,1.0
39.60099406,-110.8112737,1.0
40.24219493,-111.6447079,1.0
40.63820826,-111.8984489,1.0
40.50779391,-111.9925438,1.0
40.57327427,-111.883722,1.0
40.87786615,-111.9019908,1.0
40.24038356,-111.6601141,1.0
41.74291086,-111.8454816,1.0
37.09623317,-113.5643101,1.0
40.25111862,-111.6687399,1.0
40.92137948,-111.8855311,1.0
40.48338576,-111.8979635,1.0
40.67470237,-111.9022936,1.0
40.43738715,-111.7248657,1.0
40.4086561,-111.5007257,1.0
40.66762541,-111.9498115,1.0
40.65317517,-111.9387944,1.0
40.3556398,-111.7361309,1.0
40.70390285,-111.9785711,1.0
41.08239825,-112.0244658,1.0
40.71832147,-111.9856833,1.0
40.23505441,-111.6529793,1.0
40.69695137,-111.888253,1.0
37.10644306,-113.570598,1.0
37.09629515,-113.5748286,1.0
41.08918252,-111.9755724,1.0
40.62392818,-111.8091069,1.0
40.56216999,-112.0051353,1.0
40.68939072,-111.954598,1.0
37.11890037,-113.5438618,1.0
40.12344462,-111.654656,1.0
37.70978173,-113.061737,1.0
40.74978317,-111.8721232,1.0
38.56498786,-109.534699,1.0
40.73350789,-111.8538077,1.0
40.76063373,-111.9181748,1.0
40.76935851,-111.8968117,1.0
40.72541811,-111.8581563,1.0
40.74393492,-111.8910869,1.0
40.76065788,-111.8837692,1.0
40.02898007,-111.7324296,1.0
37.12932966,-113.6170003,1.0
40.88735371,-111.8723801,1.0
40.68212576,-111.9675179,1.0
37.69520061,-113.062762,1.0
40.25081007,-111.656148,1.0
40.64450956,-112.2885522,1.0
41.21439949,-111.9706193,1.0
40.51736205,-112.0235434,1.0
40.52560532,-111.9180535,1.0
40.52883424,-111.8712464,1.0
37.11512944,-113.5811103,1.0
40.69662266,-111.9388951,3.0
40.85047938,-111.8671787,1.0
40.56410364,-111.8430736,1.0
40.76107179,-111.9025296,1.0
41.7577814,-111.8443511,1.0
40.57327316,-111.8719472,1.0
41.75042286,-111.8492221,1.0
39.08576543,-111.1411503,1.0
40.6998721,-111.8713263,1.0
40.54434997,-111.9038177,1.0
41.25791472,-111.9696638,1.0
40.64933866,-111.8885557,1.0
41.01823326,-111.9089563,1.0
40.25347255,-111.6781767,1.0
40.24428962,-111.6465343,1.0
41.02462672,-111.9267342,1.0
40.2534006,-111.6432525,1.0
40.72856551,-111.8653308,1.0
40.68896708,-111.7960017,1.0
40.75197075,-111.8538901,1.0
40.77154093,-111.9082568,1.0
40.27540831,-111.7204375,1.0
40.70390887,-111.9599084,1.0
41.13260747,-112.0428853,1.0
38.57019324,-109.5429217,1.0
37.17654651,-113.2931324,1.0
40.62076269,-111.8805014,1.0
40.68074503,-111.876995,1.0
40.49779517,-112.0337076,1.0
40.70633828,-111.8654441,1.0
40.58781663,-111.9789382,1.0
40.52681291,-112.3135579,1.0
40.31197107,-111.6649383,1.0
40.7693504,-111.8687386,1.0
40.30225769,-109.9280322,1.0
41.22483045,-111.9692819,1.0
40.58788748,-111.9752174,1.0
40.61715905,-111.9387511,1.0
40.76541596,-111.9391207,1.0
37.67690023,-113.0548623,1.0
40.57327056,-111.8831506,1.0
40.74160927,-111.8996592,1.0
40.72543774,-111.8811329,1.0
40.73347499,-111.8479825,1.0
40.36114783,-111.7194943,1.0
40.01279262,-111.7451942,1.0
41.23918456,-111.9700432,1.0
41.22276033,-111.9704208,1.0
41.06736266,-111.9500624,1.0
40.74162756,-111.8796324,1.0
37.67415189,-113.0749661,1.0
37.20134392,-113.2739596,1.0
40.70654958,-111.9675648,1.0
40.77171429,-111.9392641,1.0
37.11889627,-113.5438701,1.0
40.68208891,-111.9865953,1.0
40.24299545,-111.6508129,1.0
40.26464233,-111.6471549,1.0
40.6100964,-111.8721771,1.0
40.68709182,-111.871369,1.0
41.75742912,-111.8196148,1.0
41.73518155,-111.8321985,1.0
40.7254142,-111.8567404,1.0
41.73880003,-111.8193623,1.0
40.03142119,-111.7592731,1.0
41.16166721,-112.0483257,1.0
40.77959662,-111.9427856,1.0
40.76064432,-111.9053767,1.0
40.23550526,-111.64658,1.0
37.11676649,-113.5917926,1.0
41.23661689,-111.9701007,1.0
37.15607703,-113.3007107,1.0
40.24164204,-111.6515101,1.0
40.75475802,-112.0008194,1.0
40.58910281,-111.9577976,1.0
40.57327131,-111.8721711,1.0
37.12309212,-113.6133559,1.0
37.1030432,-113.5684717,1.0
40.69853304,-111.9435008,1.0
39.60100558,-110.8073135,1.0
40.69641539,-111.938904,1.0
37.12273413,-113.5256078,1.0
40.7111734,-111.9771451,1.0
40.76283004,-111.89069,1.0
40.67178145,-111.8882501,1.0
40.77154802,-111.9025288,1.0
40.72543839,-111.8853847,1.0
40.62404154,-111.9387646,1.0
40.74162153,-111.8767696,1.0
41.26335618,-111.9695652,1.0
41.09281502,-112.0046852,1.0
40.73356683,-111.8653308,1.0
40.74163433,-111.8596042,1.0
40.77111096,-111.7514278,1.0
40.55741286,-111.8077176,1.0
40.57204043,-111.7212126,1.0
40.25806001,-111.6585776,1.0
40.63132004,-112.0072476,1.0
41.77385298,-111.8340458,1.0
40.67432555,-111.8815399,1.0
40.70047432,-111.9687735,1.0
40.83370947,-111.8967791,1.0
40.60560767,-111.8531072,1.0
40.6332517,-111.8894066,1.0
40.23372448,-111.6619741,1.0
40.24464389,-111.6809012,1.0
40.22578134,-111.6759713,1.0
40.52227519,-111.9629884,1.0
41.41112594,-112.04093,1.0
41.08917509,-112.0687655,1.0
40.75193402,-111.9134228,1.0
40.23374963,-111.6674782,1.0
40.26436348,-111.6424492,1.0
40.229682,-111.6551642,1.0
41.76148931,-111.8438791,1.0
40.2458498,-111.6430854,1.0
40.25122508,-111.6395615,1.0
40.26290938,-111.6784406,1.0
40.69789139,-112.0248559,1.0
40.72080997,-111.9389626,2.0
41.23796043,-112.0254526,1.0
38.58795961,-109.5598054,1.0
40.3528187,-111.5705357,1.0
40.71864406,-111.8882334,1.0
37.1064025,-113.5556324,1.0
40.72535166,-111.8767973,1.0
41.23670695,-111.970102,1.0
40.25336717,-111.6619534,1.0
41.73908398,-111.8354708,1.0
40.68208978,-111.9866758,1.0
40.5588518,-111.8879744,1.0
40.75255941,-111.8939473,1.0
40.65309175,-111.9674533,1.0
40.87475533,-111.8750678,1.0
40.22970479,-111.6622406,1.0
40.68676534,-111.8972301,1.0
40.7351302,-111.8596034,1.0
37.05046642,-113.5285458,1.0
40.7671764,-111.8796426,1.0
40.65279901,-112.0038565,2.0
40.24168586,-111.6465448,1.0
41.09323819,-111.9734774,1.0
40.76935206,-111.8767845,1.0
39.59956863,-110.7979099,1.0
40.15553618,-111.5758855,1.0
41.07463679,-112.0090988,1.0
39.55856161,-111.8637902,1.0
41.08308459,-112.0739355,1.0
40.77153615,-111.9168529,1.0
40.3264424,-111.7152621,1.0
40.25044128,-111.6620195,1.0
41.08545755,-112.0261636,1.0
40.69659059,-111.9961775,1.0
41.19969428,-111.9695583,1.0
40.41643267,-111.7734503,1.0
40.58807795,-111.893572,1.0
40.62404067,-111.9413755,1.0
37.08797347,-113.5685412,1.0
41.0820883,-111.9783702,1.0
41.18815804,-111.938022,1.0
40.48134678,-111.8274277,1.0
40.28642783,-111.6928027,1.0
40.68212687,-111.9675179,1.0
40.72272884,-111.938954,1.0
40.72074044,-111.8939732,1.0
40.22832618,-111.6534644,1.0
40.29696552,-111.6949478,1.0
40.31197283,-111.68623,1.0
40.70388807,-111.9900004,1.0
40.63257762,-112.0462081,1.0
40.52232113,-111.9431627,1.0
40.69655498,-112.0241963,1.0
40.52231226,-111.9445231,1.0
41.09712312,-112.0090019,1.0
41.75756684,-111.8342679,1.0
40.61092686,-111.8999242,1.0
40.75196517,-111.8581696,1.0
40.7045205,-112.0310538,1.0
40.33365542,-111.7248954,1.0
37.10073218,-113.5833488,1.0
41.04174967,-111.9093051,1.0
40.76934812,-111.8825485,1.0
40.77393819,-111.7233075,1.0
40.59504308,-111.8540682,1.0
40.3264378,-111.7152654,1.0
37.17655856,-113.2915785,1.0
40.53252516,-111.8711278,1.0
40.23371469,-111.658953,1.0
40.34277119,-111.5392427,1.0
38.76808058,-112.0795185,1.0
41.12039343,-112.0452609,1.0
40.58107511,-111.8614436,1.0
40.6677783,-111.9351487,1.0
41.22395861,-111.9703908,1.0
40.68930779,-111.9388871,1.0
37.12120524,-113.6061254,1.0
37.16748488,-113.3738601,1.0
41.1745144,-112.0259941,1.0
40.87696104,-111.8446065,1.0
40.31304966,-111.7019621,1.0
41.18363163,-112.02594,1.0
41.0700532,-111.9923757,1.0
40.53428553,-112.3013998,1.0
40.65279901,-112.0038565,2.0
41.1421441,-111.9732232,1.0
40.66772881,-111.8236821,1.0
40.58972432,-111.8341098,1.0
40.39447821,-111.5810877,1.0
40.54152531,-112.3141703,1.0
40.66734997,-112.0056723,1.0
41.25169829,-111.9697986,1.0
40.22176401,-111.6622808,1.0
40.85426577,-111.9021556,1.0
40.74073348,-111.8596044,1.0
40.711162,-111.9389454,1.0
40.6640654,-111.9674437,1.0
40.72288177,-111.8711072,1.0
40.74161844,-111.8925541,1.0
39.60114589,-110.8112741,1.0
40.98715707,-111.8874954,1.0
40.64940028,-111.8486755,1.0
40.72541899,-111.8596086,1.0
40.74675491,-112.0057932,1.0
39.35798375,-111.5871113,1.0
40.66755804,-111.9815044,1.0
40.66727688,-111.9888988,1.0
40.72445202,-111.5446709,1.0
40.13489688,-111.6097314,1.0
40.7584797,-111.8882185,1.0
40.72273076,-111.8536434,1.0
40.60588364,-111.8728336,1.0
41.17998306,-111.995685,1.0
40.23957432,-111.6431365,1.0
40.62343297,-111.7606876,1.0
40.7606507,-111.8882237,1.0
40.76935081,-111.8774393,1.0
38.9792436,-112.4098829,1.0
40.69654945,-112.0268474,1.0
37.10639304,-113.5578127,1.0
40.77385706,-112.0155241,1.0
40.71548155,-111.8509125,1.0
40.72873384,-111.8882018,1.0
40.3276074,-111.6318374,1.0
41.14389426,-112.0735736,1.0
40.70373882,-112.1050362,1.0
40.505733,-112.0037729,1.0
40.55367523,-111.9386906,1.0
40.55878394,-111.8719933,1.0
40.73298039,-111.9389679,1.0
40.76066029,-111.8787341,1.0
40.56557857,-112.2960291,1.0
40.69662722,-111.9720834,1.0
40.75846868,-111.9025296,1.0
40.68209049,-111.986593,1.0
40.63857912,-111.9782226,1.0
40.51016559,-111.8735301,1.0
41.73896333,-111.8298663,1.0
40.52676491,-111.8817479,1.0
41.07057787,-111.9765962,1.0
40.63126836,-111.8895931,1.0
41.30145615,-111.9687676,1.0
40.60951796,-111.9417543,1.0
40.76282931,-111.8748053,1.0
40.72947475,-111.8910622,1.0
40.67765135,-111.854109,1.0
40.88423494,-111.8965566,1.0
40.75074562,-111.8453217,1.0
40.89233992,-111.8922263,1.0
40.78649156,-111.7167337,1.0
40.39814848,-111.5892854,1.0
41.14715689,-112.042234,1.0
39.32941406,-110.9577703,1.0
40.69987346,-111.8854747,1.0
40.56969259,-111.8908181,1.0
40.64596796,-111.8887475,2.0
40.71222305,-112.000143,1.0
40.75196556,-111.8624719,1.0
40.60945815,-111.9716923,1.0
41.04193789,-111.9951655,1.0
41.32927564,-111.8238967,1.0
41.71502109,-111.8300575,1.0
41.16560493,-111.9576451,1.0
40.74164163,-111.8365439,1.0
40.25548984,-111.6715581,1.0
40.3543436,-111.7345388,1.0
40.60951623,-111.9372146,1.0
40.70383231,-112.0147808,1.0
40.27343646,-111.6833605,1.0
40.29978133,-111.7242884,1.0
40.68232205,-111.9579909,1.0
40.69986841,-111.8814265,1.0
40.74051354,-111.9168085,1.0
40.76501243,-111.8614777,1.0
40.64394932,-111.888839,1.0
40.68212581,-111.967518,2.0
40.88427816,-111.8805719,1.0
41.16904788,-112.0284145,1.0
40.27234175,-111.7119673,1.0
40.43201537,-111.7851728,1.0
40.64082687,-111.8350008,1.0
40.70374646,-112.0973755,1.0
40.16805856,-111.6087342,1.0
40.71969962,-111.485158,1.0
41.0379985,-111.9271927,1.0
40.7650055,-111.8767812,1.0
40.75206871,-111.8996649,1.0
40.74051138,-111.938979,1.0
40.48268635,-111.8973368,1.0
40.37695786,-111.8163278,1.0
40.67430543,-111.8656418,1.0
40.68213244,-111.8769975,1.0
40.69990254,-111.8589728,1.0
40.25652487,-111.6725391,1.0
40.64893281,-111.5002144,1.0
40.92151348,-111.8722489,1.0
40.25063914,-111.6675241,1.0
41.18874469,-111.9831309,1.0
41.15888944,-112.0260259,1.0
40.45580586,-109.5213987,1.0
40.76064733,-111.8968131,1.0
40.31258742,-112.0034509,1.0
40.67422146,-111.8260968,1.0
40.65640627,-112.005908,1.0
40.61508378,-111.8998991,1.0
40.5878898,-111.9932388,1.0
40.76065903,-111.8739167,1.0
40.55469336,-112.2783326,1.0
40.69293717,-111.9601668,1.0
40.69671288,-111.8244651,1.0
40.69665488,-111.9579989,1.0
37.63006998,-112.0818396,1.0
40.24842269,-111.6674111,1.0
40.23642613,-111.6597523,1.0
41.18875391,-111.9831207,1.0
40.68583334,-111.8705861,1.0
40.75049924,-111.8111572,1.0
40.6711966,-111.9251667,1.0
40.16086075,-111.5838823,1.0
40.30395655,-111.6979612,1.0
41.14424341,-112.0803967,1.0
40.59232218,-111.9387463,1.0
40.30449993,-111.6765993,1.0
40.4125837,-111.9229498,1.0
40.62821835,-111.9861033,1.0
40.66763976,-111.9865802,1.0
37.69266792,-113.0620346,1.0
40.75000708,-111.8113963,1.0
40.75742236,-111.8910858,1.0
40.6966192,-111.9771904,1.0
40.24429044,-111.6555431,1.0
37.10987132,-113.5769654,1.0
37.6738255,-113.0651015,1.0
41.21013273,-111.9651182,1.0
40.66596632,-111.9164879,1.0
41.07441199,-111.973514,1.0
40.70380969,-112.0248874,2.0
40.38903642,-111.7957724,1.0
40.73351133,-111.8910661,1.0
41.25176221,-111.9745997,1.0
40.52678201,-111.889741,1.0
41.08908142,-112.015024,1.0
40.3495863,-111.7289175,1.0
40.78901028,-111.9392826,1.0
40.60237064,-111.957784,1.0
40.89958759,-111.8856086,1.0
40.53698283,-111.8913682,1.0
40.72541126,-111.9019407,1.0
41.75741737,-111.8191227,1.0
40.2336927,-111.6516998,1.0
40.53695319,-112.0227417,2.0
40.39426405,-111.5810481,1.0
40.67044269,-111.8598059,1.0
40.96507226,-111.8833596,1.0
40.68939392,-111.9536684,1.0
40.68700918,-111.9098133,1.0
40.69237743,-111.5442063,1.0
40.62596734,-111.8659467,1.0
41.25938649,-111.9934814,1.0
37.66349773,-113.0729218,1.0
40.6870154,-111.888192,1.0
40.75630185,-111.8939494,1.0
40.27359166,-111.7046734,1.0
40.29895688,-111.6957985,1.0
41.24425297,-111.9789018,1.0
41.2311087,-111.9700484,1.0
40.50786147,-112.0250496,1.0
40.7419243,-111.8710573,1.0
40.62395087,-111.8153608,1.0
37.06855929,-113.5588939,1.0
41.10297864,-112.0147907,1.0
40.72550446,-111.8370854,1.0
40.76063963,-111.9390217,1.0
40.683162,-111.8882554,1.0
41.09379579,-111.9684597,1.0
40.25111298,-111.6620051,1.0
40.77153501,-111.9196967,1.0
37.84889298,-112.8323915,1.0
40.44141781,-111.7141135,1.0
40.76500385,-111.8494381,1.0
40.86810441,-111.8780118,1.0
40.25578953,-111.6586026,1.0
40.56172509,-111.9863309,1.0
41.18586608,-111.9595219,1.0
40.55106515,-112.2952923,1.0
40.76063487,-111.9196962,1.0
40.68150459,-111.8540955,1.0
40.75400649,-111.9209134,1.0
40.54259028,-112.3042974,1.0
41.25806864,-111.9696665,1.0
40.24169074,-111.6465471,1.0
41.26616165,-111.9592253,1.0
40.25058803,-111.6591519,1.0
40.71936959,-111.8336236,1.0
40.65935452,-111.8882793,1.0
40.69977458,-111.8939869,1.0
41.10035541,-112.0068866,1.0
40.76066178,-111.852351,1.0
41.23694631,-111.9700985,1.0
40.88728704,-111.8856476,1.0
40.50074168,-111.3666137,1.0
40.61252569,-112.0260618,1.0
37.11336632,-113.6210773,1.0
41.25902956,-111.9563361,1.0
40.50794673,-111.8852402,1.0
40.57204252,-111.9175721,1.0
40.72080619,-111.9389684,1.0
41.22704201,-111.9787263,1.0
41.24179761,-111.9453783,1.0
41.11065202,-112.0452665,1.0
37.07275643,-113.567795,1.0
40.76500327,-111.8882272,1.0
40.77646579,-111.849925,1.0
40.72543502,-111.8942561,1.0
40.58964273,-111.9042263,1.0
41.74827369,-111.8139716,1.0
40.66411667,-111.9388366,1.0
40.77735748,-111.8670852,1.0
40.60951698,-111.9578018,1.0
40.78238226,-111.9167968,1.0
40.73350818,-111.8896467,1.0
40.71267848,-111.8653914,1.0
40.74990485,-111.8810148,1.0
37.67734926,-113.0617343,1.0
40.25645214,-111.6724519,1.0
40.71935406,-111.8716818,1.0
41.2715955,-111.952569,1.0
40.67679738,-111.4330894,1.0
40.73677825,-111.8882081,1.0
40.5006669,-111.8708831,1.0
40.75897961,-111.8739161,1.0
40.75848586,-111.8882233,1.0
40.52672112,-111.8792535,1.0
40.68918314,-112.0247939,1.0
40.69680325,-111.9579944,1.0
40.56880428,-111.8017023,1.0
40.77151936,-111.9445261,1.0
40.76282461,-111.8939515,1.0
40.7628385,-111.8779913,1.0
40.25058678,-111.6625264,1.0
40.88944007,-111.8922376,1.0
40.69662211,-111.9770828,1.0
41.17726435,-111.9806174,1.0
40.27320721,-111.6844789,1.0
40.2606584,-111.6889131,1.0
40.62410902,-111.9291413,1.0
41.1978964,-111.9789888,1.0
41.15442838,-112.0326701,1.0
40.68213073,-111.9484436,1.0
40.89150331,-111.8723987,1.0
41.25941908,-111.9917919,1.0
41.08915731,-112.0011699,1.0
40.73350696,-111.8970676,1.0
41.22620692,-111.9591614,1.0
40.68211902,-111.9388809,1.0
40.68800209,-111.9388888,1.0
40.22174419,-111.6656253,1.0
40.76960328,-111.9392025,1.0
40.74801187,-111.8824883,1.0
40.69664977,-111.9602464,1.0
37.10640978,-113.5609467,1.0
41.06757967,-112.0078749,1.0
37.1241037,-113.528139,1.0
40.74163039,-111.8681998,1.0
40.72081749,-111.9389684,1.0
37.11245806,-113.5616136,1.0
