GCS_Lat,GCS_Long,count
40.65478425,-111.8348547,1.0
40.35431672,-111.734515,1.0
40.22396714,-110.0672866,1.0
40.68116053,-111.5322127,6.0
40.78049175,-111.8899812,1.0
37.77590906,-112.3924215,1.0
37.70401067,-112.2005534,1.0
37.83415067,-112.4372082,1.0
38.01254802,-112.3732392,1.0
40.44066044,-111.4892544,1.0
41.73877919,-111.8178624,1.0
40.61884712,-111.7894127,1.0
37.56927089,-113.6993614,1.0
40.08441865,-109.2932499,1.0
37.8729484,-109.1741626,1.0
39.26732685,-110.9802005,1.0
39.29043755,-110.9694677,1.0
40.50774167,-112.0237028,1.0
40.90272488,-111.8789863,1.0
40.84615775,-111.9079651,1.0
40.55650656,-111.8363957,1.0
37.63600413,-113.2864375,1.0
40.9956857,-111.8966463,1.0
41.89843146,-112.045529,1.0
37.52616033,-113.6449234,1.0
41.08009273,-111.9110462,2.0
38.24881688,-109.2737098,1.0
41.14516324,-111.9193106,1.0
40.54029339,-111.8173198,1.0
40.68607664,-112.0822771,1.0
37.53655873,-113.6541738,1.0
40.64271514,-111.9769302,1.0
40.71650054,-111.4009427,1.0
40.53818876,-111.9842071,1.0
40.54429922,-111.8987745,1.0
40.52829737,-111.9841804,1.0
41.97021652,-112.0507004,1.0
40.53492779,-111.984183,1.0
37.54544833,-113.6850342,1.0
40.01462111,-111.6855074,1.0
40.35933364,-110.2540423,1.0
40.560851,-111.4274643,1.0
40.52333359,-112.3045655,1.0
40.48452452,-111.8650507,1.0
41.80500374,-111.8333663,1.0
37.79798072,-109.3391664,2.0
40.08200591,-109.6574238,1.0
38.59357862,-109.5660772,1.0
40.45442978,-111.7872125,1.0
41.90957043,-112.1710318,1.0
38.3123536,-109.2487376,1.0
38.93440105,-111.2291636,1.0
41.31659581,-111.6157373,1.0
40.69939138,-111.9262452,1.0
40.76474627,-111.780832,1.0
40.68116053,-111.5322127,6.0
40.61866031,-111.2998533,1.0
41.69150507,-112.1803195,1.0
39.36492356,-111.0490047,1.0
37.64908697,-112.6729834,1.0
40.41262227,-111.9188246,1.0
39.2298673,-111.0180132,1.0
40.49401958,-111.8823975,1.0
41.32074052,-111.8296453,1.0
37.60885579,-113.3544999,2.0
40.57637278,-111.7862328,1.0
40.48017028,-111.984421,1.0
39.58161361,-111.1889499,1.0
40.72076429,-112.1509737,1.0
37.63924483,-112.9519484,1.0
40.24971926,-112.1229781,2.0
39.61235872,-110.8367436,1.0
41.66217789,-111.8336721,1.0
41.9119319,-111.9526946,1.0
40.21238857,-110.8607668,3.0
39.25025786,-111.643741,1.0
37.03416939,-112.497981,1.0
37.04146947,-112.5115498,2.0
37.33925812,-113.6932234,1.0
40.9953406,-111.9047778,1.0
41.0075774,-111.9111525,1.0
39.32527329,-111.6032656,1.0
37.10247284,-112.1295649,3.0
38.21421754,-112.914628,1.0
40.46349071,-111.4604156,1.0
41.11273754,-111.7603401,1.0
38.21463731,-112.8706371,1.0
39.74897184,-111.8344032,1.0
38.70792973,-112.6000394,1.0
38.15068288,-112.2917267,1.0
39.64443601,-111.4498901,1.0
41.00385929,-111.4732864,1.0
39.1434038,-111.7344017,1.0
39.6747427,-110.8616542,3.0
37.47255511,-109.4669752,1.0
40.63419981,-111.3732046,2.0
39.97656206,-111.7715957,1.0
39.98338745,-111.8093264,1.0
38.8795661,-111.9432068,1.0
41.65145992,-111.9073427,1.0
40.3518419,-110.1890292,1.0
37.80183846,-112.9473108,2.0
38.55295725,-111.8361308,1.0
41.65166416,-111.8327679,1.0
39.71962257,-111.8184502,1.0
39.6779047,-110.8102016,1.0
40.27809693,-109.0586746,1.0
41.54933739,-112.1045466,1.0
38.43458247,-111.9218522,1.0
37.87396555,-109.3386688,1.0
39.99962839,-112.273831,1.0
39.54252467,-110.7067267,2.0
39.69353752,-111.6895345,1.0
37.79053827,-112.9664342,1.0
37.86614139,-109.234007,1.0
37.24656683,-112.7565231,1.0
39.53662457,-110.4584208,1.0
39.99717692,-111.4216212,1.0
37.56383362,-109.8364701,1.0
40.38873598,-111.5485903,1.0
41.64253163,-111.8326743,1.0
40.98828428,-109.721397,1.0
40.69817586,-111.5442438,1.0
40.92133024,-111.8908227,1.0
41.05124511,-111.910422,1.0
41.73044432,-112.0980703,1.0
40.17184547,-110.339156,1.0
37.23330754,-113.369871,1.0
40.7513934,-111.6118556,1.0
40.72274686,-111.491018,2.0
40.1801703,-110.6142481,2.0
39.70975238,-111.8172826,1.0
40.44226703,-111.9031907,1.0
37.35764688,-113.6778958,1.0
40.19382531,-110.9616179,2.0
41.44855812,-112.0378746,1.0
39.71294023,-111.8090032,1.0
39.5476501,-110.8156082,1.0
40.7497387,-111.6044725,1.0
40.94617289,-111.3968296,1.0
38.8031054,-111.2649678,1.0
41.03037778,-111.9087427,1.0
41.03555696,-111.5092921,1.0
40.70722792,-111.5464957,1.0
37.86125566,-109.3391794,1.0
40.65533178,-111.4570407,1.0
39.64867553,-111.6456836,5.0
41.72400918,-111.8351923,1.0
38.59437662,-109.5672211,2.0
41.70258978,-112.0900965,1.0
39.952144,-111.2715896,1.0
38.46233105,-111.835221,1.0
40.84888694,-111.3895204,1.0
39.54249406,-110.7198892,1.0
41.37162688,-112.0337571,1.0
40.63560717,-111.3404914,1.0
41.92515765,-112.6365809,1.0
37.0248587,-112.5248453,1.0
39.88401769,-111.545833,1.0
37.32883913,-113.2838043,1.0
39.96102328,-112.0390001,1.0
41.83866785,-111.854226,1.0
40.58562454,-111.4203311,1.0
40.10473006,-111.6822862,1.0
39.47606595,-111.9868117,1.0
40.59490026,-109.4670494,1.0
39.27916084,-111.6312636,1.0
37.34298486,-113.0764437,1.0
40.52550415,-111.8342887,1.0
40.49286007,-111.3363912,1.0
37.6849708,-113.1495891,1.0
40.64960777,-111.4988675,2.0
41.80619227,-112.3303002,1.0
41.14506492,-111.9192139,1.0
38.29318831,-112.6392523,1.0
39.97798449,-111.5033184,1.0
39.97042632,-111.778517,1.0
40.5502691,-112.0277037,2.0
40.72307342,-111.5293466,1.0
40.42357667,-111.7734732,1.0
39.40506041,-111.5661229,1.0
37.12107707,-112.5642776,1.0
40.16904653,-110.4852672,1.0
41.88165416,-111.8205135,1.0
39.41839023,-111.5598994,1.0
37.64827049,-113.2379768,1.0
41.61232136,-111.8327177,1.0
41.14814225,-111.7954558,1.0
40.89025051,-109.7085392,1.0
40.45804894,-111.4716656,1.0
39.49895845,-111.8769966,1.0
40.47853477,-112.3458963,1.0
39.63621324,-111.6344388,3.0
39.8203027,-111.8332907,1.0
39.99950881,-111.4799527,1.0
39.16841854,-111.7195911,1.0
37.5416905,-112.4873762,1.0
40.49474721,-109.5961424,1.0
40.99869505,-111.4664857,1.0
40.71725303,-112.0923664,1.0
40.66566436,-111.418751,1.0
39.25164585,-111.64205,1.0
41.62555797,-112.0742486,1.0
40.32470197,-112.1023499,1.0
40.99482924,-111.9045092,1.0
40.40291746,-111.5329377,2.0
39.63272625,-111.6344419,1.0
40.72205999,-111.5262746,1.0
39.42266451,-111.5610954,1.0
41.74051933,-112.0984584,2.0
38.05990582,-112.6389365,1.0
40.54430979,-111.4420618,1.0
41.0778515,-111.7233894,1.0
39.67052565,-110.8614644,1.0
40.32152679,-112.2867946,1.0
38.56677451,-109.7917421,1.0
40.56601978,-111.8997555,1.0
39.43070661,-111.5544905,1.0
37.13249313,-112.565931,2.0
41.60546205,-112.0578583,1.0
37.65078796,-112.9772634,1.0
40.49355961,-112.3312577,1.0
40.63496294,-111.3930045,2.0
39.20923406,-112.4134994,1.0
40.30767501,-112.2799417,1.0
37.55508791,-109.4895461,2.0
38.43336335,-111.7362392,1.0
37.59938715,-112.0612285,1.0
37.61420034,-112.0735066,1.0
38.66911828,-112.1696215,1.0
37.83173534,-112.4357296,1.0
40.26141961,-110.0541071,2.0
39.84536611,-111.5160712,1.0
39.3933454,-111.5773624,1.0
40.40820013,-111.4829615,1.0
37.18367998,-112.6450308,1.0
40.89527584,-109.7168539,1.0
39.20227967,-111.6916433,1.0
40.39055322,-111.5472383,1.0
39.66899378,-110.8613742,1.0
40.26141961,-110.0541071,2.0
40.33055515,-112.2939348,1.0
39.24320862,-111.6523328,1.0
40.19382531,-110.9616179,2.0
40.11923199,-109.6659923,1.0
39.2014211,-112.0859086,1.0
39.45880758,-111.5626292,1.0
39.9549052,-111.7992658,1.0
40.46275935,-112.355253,1.0
37.10329749,-113.5920766,1.0
40.53403762,-109.5222185,1.0
39.54108076,-110.4271829,1.0
39.57981255,-110.7864128,1.0
39.84561776,-111.5162134,1.0
40.68735989,-111.7976525,1.0
38.75648321,-111.4394654,1.0
40.25826664,-110.1180158,1.0
40.30524397,-110.6268586,1.0
40.20025516,-110.9917871,1.0
40.15656642,-110.1903356,1.0
40.91583133,-109.6847285,1.0
41.86413937,-112.1694192,1.0
41.60952492,-112.3374677,1.0
41.84506448,-111.9170095,1.0
41.89621142,-111.9498932,1.0
40.63409986,-111.3762431,1.0
41.74924966,-112.1483215,1.0
37.23355786,-112.6752868,3.0
37.44007156,-113.6281911,1.0
39.97862092,-110.6185928,1.0
40.46398505,-112.3544402,2.0
40.17181158,-110.3395321,1.0
39.39340876,-111.5773049,3.0
41.14312298,-111.1505546,1.0
41.61898143,-112.3639653,1.0
40.63453313,-111.8267476,1.0
40.55828859,-111.4260778,2.0
37.39002526,-112.5652411,1.0
37.44007093,-112.5380134,2.0
39.47648508,-111.5628763,1.0
40.41095903,-109.4912791,1.0
37.67274551,-112.40725,1.0
37.67291271,-112.4068336,1.0
40.42480216,-111.4897996,4.0
41.84299261,-112.0036693,1.0
37.16400432,-112.5962678,2.0
40.40806302,-111.483432,1.0
40.53770962,-111.4118956,1.0
37.20223542,-113.174439,1.0
40.40598878,-109.4797823,1.0
38.63151589,-112.6103538,1.0
39.41405281,-111.560585,1.0
39.43262453,-111.5622791,1.0
39.54996505,-110.7522041,1.0
39.66971428,-111.8487571,1.0
37.0547124,-112.1980781,2.0
37.87289624,-109.2713632,1.0
37.6325983,-109.4686563,1.0
41.54285785,-111.9565727,1.0
39.13577173,-112.2404167,1.0
39.68204833,-111.8382679,1.0
41.81960528,-113.4055713,1.0
40.99103913,-111.9029052,1.0
37.7658301,-109.3829466,2.0
39.02271306,-112.0353487,1.0
37.24564482,-112.8064111,1.0
39.67447299,-110.8223607,1.0
40.18065805,-110.6256039,1.0
40.8131358,-111.9512424,1.0
37.70805517,-112.3922398,1.0
40.15755122,-110.1804841,1.0
40.20981198,-110.8685749,1.0
37.64485425,-113.2456035,1.0
40.19100708,-111.6119359,1.0
37.07383359,-112.1707059,1.0
40.54558753,-111.4182738,1.0
38.47242152,-111.833102,1.0
39.29767532,-111.62003,3.0
39.22481,-111.847972,1.0
40.3870518,-109.4358284,1.0
37.63664526,-113.2789214,1.0
39.54256531,-110.6945184,1.0
39.93259581,-111.0907734,2.0
38.98279495,-110.1237996,1.0
39.29899516,-111.6192298,1.0
40.2066126,-110.7698524,1.0
41.04547333,-111.5244942,1.0
39.96825101,-111.325108,1.0
41.54146641,-111.9570917,1.0
38.75820301,-111.3754512,1.0
37.69727307,-113.076123,2.0
40.71841762,-112.0785815,1.0
41.74326049,-111.762141,1.0
40.0092802,-111.7463863,2.0
41.10201203,-111.9320699,1.0
40.68693699,-111.7974239,1.0
40.36009724,-110.0389866,1.0
40.71824688,-112.0709052,1.0
38.9800515,-112.3236723,1.0
38.275674,-111.4663177,1.0
39.32408325,-111.9097631,1.0
39.66504827,-111.8705007,1.0
37.10247284,-112.1295649,3.0
37.24071821,-112.823237,2.0
39.77294746,-111.8393982,1.0
40.64417569,-111.3991967,1.0
40.28756171,-112.6629574,1.0
39.60612386,-110.8230609,1.0
39.61043187,-110.7924346,1.0
40.44971353,-112.4752165,1.0
38.63907873,-112.6083952,1.0
37.81810088,-109.3369547,3.0
41.42065408,-112.0522146,1.0
40.20427079,-110.7209913,1.0
39.34575767,-111.9252696,1.0
39.83565228,-111.512247,1.0
37.80359561,-109.3372687,11.0
37.97002222,-112.4385694,1.0
40.77152428,-111.406333,1.0
41.13690122,-111.9483152,1.0
37.39078474,-112.5636981,1.0
37.80359561,-109.3372687,11.0
40.31393583,-112.1023866,1.0
37.84714668,-109.3369161,1.0
37.91913833,-109.3460578,1.0
38.53496181,-109.5099807,1.0
41.89761231,-111.9503962,1.0
39.95449164,-111.7991868,1.0
39.67234573,-111.8523804,1.0
37.8260673,-112.4356652,1.0
38.60434058,-112.534612,1.0
38.94052715,-111.8545676,1.0
39.49627523,-112.3965186,1.0
40.2565347,-110.4058302,1.0
40.19017981,-111.6116348,1.0
40.25800526,-110.156672,1.0
38.78126691,-112.5371384,1.0
41.49956238,-111.9486627,1.0
37.80502538,-109.3370436,1.0
40.20842506,-110.8218206,1.0
40.34312879,-112.3046066,1.0
40.3881947,-111.4271945,1.0
40.20280329,-110.8774126,1.0
40.63424856,-111.3720579,1.0
37.58775765,-112.4756643,1.0
41.69984521,-111.8349396,1.0
40.65475532,-111.4569053,1.0
38.31672751,-109.3141342,1.0
37.12538332,-112.5651204,2.0
40.02817505,-110.5508338,1.0
39.54675763,-111.5146259,1.0
40.64003009,-111.3185289,1.0
37.61653521,-112.4640984,1.0
41.71023463,-112.2311849,1.0
39.69667089,-110.866929,1.0
39.72810526,-111.4747398,1.0
38.70371989,-112.6014178,1.0
40.62373172,-111.4397237,1.0
40.31038995,-112.2812757,1.0
37.80359561,-109.3372687,11.0
37.77824099,-109.3530861,1.0
37.87240067,-112.7915116,1.0
38.45405241,-112.6248341,1.0
39.41227593,-112.4857899,1.0
39.90230765,-111.0575448,1.0
39.68979063,-111.4598759,1.0
37.95259141,-113.0139823,1.0
41.38456411,-112.0421401,1.0
40.54372797,-111.4168097,1.0
40.20123835,-110.8800004,1.0
37.65255708,-112.1634566,1.0
39.66121728,-110.8608768,1.0
41.1066285,-111.747855,1.0
40.67516239,-111.5199895,1.0
37.80643059,-112.9404182,1.0
40.53912883,-111.4130733,1.0
40.37122762,-110.7267824,1.0
37.80359561,-109.3372687,11.0
37.72126004,-111.7804652,1.0
40.30070717,-112.7428138,1.0
40.3676424,-111.7580633,1.0
40.49067867,-111.9395585,1.0
40.35957458,-110.2332853,1.0
38.75577695,-112.1053645,1.0
38.59091893,-109.5630301,1.0
41.81163273,-111.2638167,1.0
40.36989805,-112.0272318,1.0
41.84758059,-112.1732418,1.0
37.41765847,-113.5463725,1.0
40.32982274,-111.6186736,1.0
38.54718458,-112.3756201,1.0
41.37297166,-112.0424478,1.0
40.71601872,-112.1288944,1.0
39.74124618,-110.8765771,1.0
41.84905593,-111.832155,1.0
39.33710531,-111.5960919,1.0
40.98449232,-111.4137832,1.0
38.0620342,-112.3483228,1.0
41.59861634,-111.8346654,1.0
40.71931867,-112.1419547,1.0
38.3352387,-109.2128882,1.0
41.68568527,-111.8338193,1.0
40.33824271,-112.5345515,1.0
40.66940827,-112.3824042,1.0
37.84329654,-112.8573057,1.0
38.03174066,-112.5307245,1.0
37.61110692,-113.3806249,1.0
41.75785268,-112.0045188,1.0
40.59123148,-111.3911412,1.0
37.48247248,-113.2207207,1.0
37.69338005,-112.1560553,1.0
40.72553867,-111.9109536,1.0
41.34724429,-112.0336821,1.0
37.63713153,-113.2812707,1.0
37.80359561,-109.3372687,11.0
41.05398287,-111.9105073,1.0
40.40643927,-111.4924714,1.0
37.80359561,-109.3372687,11.0
40.66117248,-111.2807971,1.0
37.72259898,-113.0582773,1.0
41.89083578,-111.9497292,1.0
40.41459118,-111.4820996,4.0
40.30191191,-109.8764052,1.0
41.93304869,-112.6504883,1.0
40.40813221,-109.4990378,1.0
40.50699593,-111.4464434,1.0
38.7737448,-112.0330976,1.0
37.66344208,-113.0674259,1.0
40.35172447,-112.070219,1.0
37.25722506,-112.6587168,1.0
37.856591,-112.831308,1.0
39.53708737,-110.5996902,1.0
40.89045678,-109.7088822,1.0
38.67004769,-109.684843,1.0
40.82570964,-109.4617222,1.0
40.63420694,-111.8288921,1.0
40.77274532,-111.4075017,1.0
